ID unico de factura;fecha de venta;Día;Mes;Año;Nombre cliente;Numero de contacto;ID cliente;pago efectivo;pago tarjeta;pago transferencia;total pagado 1;valor factura;pendiente;fecha de pago 2;pago efectivo 2;pago tarjeta 2;pago transferencia 2;Estado de factura;total efectivo;total tarjeta;total transfencia;total pendiente;Producto pendiente por entregar;calculo valor factura conteo;Lista rapida;Aux busqueda fehca
NA FACTURA-46093,5428703704-liceo pupo jimenez_bombacho_8;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;C;12/03/2026
NA FACTURA-46093,5471527778-conalco_blusa_12;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;46000;46000;46000;0;;;;;PAGADA / CERRADA;0;0;46000;0;NO;;C;12/03/2026
NA FACTURA-46093,5471643519-conalco_bombacho_12;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;61000;61000;61000;0;;;;;PAGADA / CERRADA;0;0;61000;0;NO;;C;12/03/2026
NA FACTURA-46093,5733680556-conalco_bombacho_10;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;61000;0;0;61000;61000;0;;;;;PAGADA / CERRADA;61000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5733796296-conalco_camiseta fisica_12;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5776851852-la inmaculada_blusa_14;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,578125-liceo pupo jimenez_bombacho_14;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;54000;0;54000;54000;0;;;;;PAGADA / CERRADA;0;54000;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5781365741-liceo pupo jimenez_camiseta fisica_14;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;49000;0;49000;49000;0;;;;;PAGADA / CERRADA;0;49000;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5781481481-liceo pupo jimenez_Medias_8;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;16000;0;16000;16000;0;;;;;PAGADA / CERRADA;0;16000;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5872916667-conalco_bombacho_M;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;68000;0;0;68000;68000;0;;;;;PAGADA / CERRADA;68000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,5896064815-conalco_pantalon_16;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;78000;0;0;78000;78000;0;;;;;PAGADA / CERRADA;78000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,6129050926-colsafa_blusa_XL;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;96000;96000;96000;0;;;;;PAGADA / CERRADA;0;0;96000;0;NO;;C;12/03/2026
NA FACTURA-46093,6650462963-conalco_camiseta fisica_10;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,6847453704-la inmaculada_camiseta fisica_6;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,6847569444-la inmaculada_bombacho_6;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;55000;0;0;55000;55000;0;;;;;PAGADA / CERRADA;55000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,6965393519-nuestra señora del carmen_guayabera_2;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;116000;116000;116000;0;;;;;PAGADA / CERRADA;0;0;116000;0;NO;;C;12/03/2026
NA FACTURA-46093,6965509259-nuestra señora del carmen_bermuda_2;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;C;12/03/2026
NA FACTURA-46093,711087963-conalco_bombacho_S;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;68000;0;0;68000;68000;0;;;;;PAGADA / CERRADA;68000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,7246412037-la inmaculada_camiseta fisica_12;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,7286574074-la inmaculada_camiseta fisica_8;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,7286689815-la inmaculada_bombacho_8;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;55000;0;0;55000;55000;0;;;;;PAGADA / CERRADA;55000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,730474537-Bordados_extra grande_NA;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;0;0;32000;32000;32000;0;;;;;PAGADA / CERRADA;0;0;32000;0;NO;;C;12/03/2026
NA FACTURA-46093,7391666667-Antonio Narino_Camiseta diario/fisica_14;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46093,7391782407-Antonio Narino_bombacho_14;jueves, 12 de marzo de 2026;12;3;2026;NA;NA;;50000;0;0;50000;50000;0;;;;;PAGADA / CERRADA;50000;0;0;0;NO;;C;12/03/2026
NA FACTURA-46094,3601041667-Pantalones Azules_intermedio_8;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;56000;0;0;56000;56000;0;;;;;PAGADA / CERRADA;56000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,3982291667-la inmaculada_camiseta fisica_M;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,3982407407-la inmaculada_bombacho_M;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;60000;0;0;60000;60000;0;;;;;PAGADA / CERRADA;60000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,4636805556-liceo universitario_medias_10;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;0;0;16000;16000;16000;0;;;;;PAGADA / CERRADA;0;0;16000;0;NO;;C;13/03/2026
NA FACTURA-46094,5120833333-gimnasio plaza feliz_blusa_8;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;0;0;82000;82000;82000;0;;;;;PAGADA / CERRADA;0;0;82000;0;NO;;C;13/03/2026
NA FACTURA-46094,5146064815-la inmaculada_blusa_M;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,56375-liceo universitario_pantalon_34;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;59000;0;0;59000;59000;0;;;;;PAGADA / CERRADA;59000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,606412037-conalco_falda_4;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;79000;0;0;79000;79000;0;;;;;PAGADA / CERRADA;79000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6064236111-conalco_bombacho_14;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;64000;0;0;64000;64000;0;;;;;PAGADA / CERRADA;64000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6074652778-conalco_medias mujer_10;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;13000;0;0;13000;13000;0;;;;;PAGADA / CERRADA;13000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6218518519-conalco_blusa_10;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;46000;0;0;46000;46000;0;;;;;PAGADA / CERRADA;46000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6306018519-conalco_guayabera_14;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;59000;0;0;59000;59000;0;;;;;PAGADA / CERRADA;59000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6311226852-nuestra señora del carmen_guayabera_L;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;0;0;76000;76000;76000;0;;;;;PAGADA / CERRADA;0;0;76000;0;NO;;C;13/03/2026
NA FACTURA-46094,6362384259-conalco_bombacho_8;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6494907407-conalco_bombacho_8;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;0;58000;0;58000;58000;0;;;;;PAGADA / CERRADA;0;58000;0;0;NO;;C;13/03/2026
NA FACTURA-46094,6495023148-conalco_camiseta fisica_10;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;0;53000;0;53000;53000;0;;;;;PAGADA / CERRADA;0;53000;0;0;NO;;C;13/03/2026
NA FACTURA-46094,690625-conalco_bombacho_16;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;64000;0;0;64000;64000;0;;;;;PAGADA / CERRADA;64000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,7046527778-conalco_bombacho_L;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;69000;0;0;69000;69000;0;;;;;PAGADA / CERRADA;69000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46094,7464814815-la inmaculada_blusa_12;viernes, 13 de marzo de 2026;13;3;2026;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;C;13/03/2026
NA FACTURA-46095,4116666667-conalco_guayabera_14;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;59000;0;0;59000;59000;0;;;;;PAGADA / CERRADA;59000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4116782407-conalco_camiseta fisica_14;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4116898148-conalco_bombacho_14;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;64000;0;0;64000;64000;0;;;;;PAGADA / CERRADA;64000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4120486111-conalco_camiseta fisica_10;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4120601852-conalco_bombacho_10;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;61000;0;0;61000;61000;0;;;;;PAGADA / CERRADA;61000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,423900463-liceo pupo jimenez_camiseta diario_M;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4528125-nuestra señora del carmen_camiseta fisica_M;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;55000;55000;55000;0;;;;;PAGADA / CERRADA;0;0;55000;0;NO;;C;14/03/2026
NA FACTURA-46095,4528240741-nuestra señora del carmen_bombacho_L;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;61000;61000;61000;0;;;;;PAGADA / CERRADA;0;0;61000;0;NO;;C;14/03/2026
NA FACTURA-46095,4531481481-colsafa_guayabera_10;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;53000;53000;53000;0;;;;;PAGADA / CERRADA;0;0;53000;0;NO;;C;14/03/2026
NA FACTURA-46095,4531597222-Pantalones Azules_lino fino_12;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;81000;81000;81000;0;;;;;PAGADA / CERRADA;0;0;81000;0;NO;;C;14/03/2026
NA FACTURA-46095,4787847222-la inmaculada_camiseta fisica_12;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4787962963-la inmaculada_bombacho_10;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,4816319444-la inmaculada_blusa_XL;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;C;14/03/2026
NA FACTURA-46095,509212963-nuestra señora del carmen_guayabera_14;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;63000;0;63000;63000;0;;;;;PAGADA / CERRADA;0;63000;0;0;NO;;C;14/03/2026
NA FACTURA-46095,5099884259-conalco_bombacho_L;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;69000;0;0;69000;69000;0;;;;;PAGADA / CERRADA;69000;0;0;0;NO;;C;14/03/2026
NA FACTURA-46095,5584027778-nuestra señora del carmen_guayabera_L;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;76000;76000;76000;0;;;;;PAGADA / CERRADA;0;0;76000;0;NO;;C;14/03/2026
NA FACTURA-46095,5602314815-la inmaculada_jumper_4;sábado, 14 de marzo de 2026;14;3;2026;NA;NA;;0;0;87000;87000;87000;0;;;;;PAGADA / CERRADA;0;0;87000;0;NO;;C;14/03/2026
NA FACTURA-46097,3643634259-la inmaculada_camiseta fisica_14;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,3707523148-conalco_guayabera_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;53000;53000;53000;0;;;;;PAGADA / CERRADA;0;0;53000;0;NO;;C;16/03/2026
NA FACTURA-46097,3707638889-conalco_pantalon_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;70000;70000;70000;0;;;;;PAGADA / CERRADA;0;0;70000;0;NO;;C;16/03/2026
NA FACTURA-46097,370775463-conalco_bombacho_10;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;61000;61000;61000;0;;;;;PAGADA / CERRADA;0;0;61000;0;NO;;C;16/03/2026
NA FACTURA-46097,370787037-conalco_bombacho_M;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;68000;68000;68000;0;;;;;PAGADA / CERRADA;0;0;68000;0;NO;;C;16/03/2026
NA FACTURA-46097,3867824074-hogar_camiseta fisica_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;41000;41000;41000;0;;;;;PAGADA / CERRADA;0;0;41000;0;NO;;C;16/03/2026
NA FACTURA-46097,3867939815-hogar_bombacho fisica_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;43000;43000;43000;0;;;;;PAGADA / CERRADA;0;0;43000;0;NO;;C;16/03/2026
NA FACTURA-46097,4172685185-conalco_guayabera_S;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;63000;0;0;63000;63000;0;;;;;PAGADA / CERRADA;63000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,4878472222-Pantalones Azules_lino fino_12;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;81000;81000;81000;0;;;;;PAGADA / CERRADA;0;0;81000;0;NO;;C;16/03/2026
NA FACTURA-46097,4878587963-liceo pupo jimenez_camiseta diario_14;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;100000;100000;100000;0;;;;;PAGADA / CERRADA;0;0;100000;0;NO;;C;16/03/2026
NA FACTURA-46097,4900347222-la inmaculada_camiseta fisica_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,503125-la inmaculada_blusa_XL;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;48000;0;0;48000;48000;0;;;;;PAGADA / CERRADA;48000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5032060185-liceo pupo jimenez_camiseta fisica_M;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5046296296-la inmaculada_bombacho_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;55000;0;0;55000;55000;0;;;;;PAGADA / CERRADA;55000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5046412037-la inmaculada_camiseta fisica_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5240740741-la inmaculada_bombacho_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;55000;55000;55000;0;;;;;PAGADA / CERRADA;0;0;55000;0;NO;;C;16/03/2026
NA FACTURA-46097,5240740741-la inmaculada_camiseta fisica_10;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;41000;41000;41000;0;;;;;PAGADA / CERRADA;0;0;41000;0;NO;;C;16/03/2026
NA FACTURA-46097,5251273148-gimnasio plaza feliz_blusa_2;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;82000;0;0;82000;82000;0;;;;;PAGADA / CERRADA;82000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5251388889-gimnasio plaza feliz_jumper_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;168000;0;0;168000;168000;0;;;;;PAGADA / CERRADA;168000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,525150463-gimnasio plaza feliz_bombacho_2;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;48000;0;0;48000;48000;0;;;;;PAGADA / CERRADA;48000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,525162037-gimnasio plaza feliz_camiseta fisica_2;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5508101852-liceo pupo jimenez_camiseta fisica_12;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;46000;0;46000;46000;0;;;;;PAGADA / CERRADA;0;46000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5514583333-liceo pupo jimenez_camiseta diario_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;92000;92000;92000;0;;;;;PAGADA / CERRADA;0;0;92000;0;NO;;C;16/03/2026
NA FACTURA-46097,5514699074-liceo pupo jimenez_Medias_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;32000;32000;32000;0;;;;;PAGADA / CERRADA;0;0;32000;0;NO;;C;16/03/2026
NA FACTURA-46097,5514814815-Bermudas Azules_eko_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;41000;41000;41000;0;;;;;PAGADA / CERRADA;0;0;41000;0;NO;;C;16/03/2026
NA FACTURA-46097,5879976852-liceo pupo jimenez_camiseta fisica_M;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;53000;0;53000;53000;0;;;;;PAGADA / CERRADA;0;53000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,5880092593-liceo pupo jimenez_bombacho_S;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;56000;0;56000;56000;0;;;;;PAGADA / CERRADA;0;56000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6026273148-Unicor_Teens_12;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;62000;62000;62000;0;;;;;PAGADA / CERRADA;0;0;62000;0;NO;;C;16/03/2026
NA FACTURA-46097,6485763889-conalco_bombacho_10;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;61000;0;0;61000;61000;0;;;;;PAGADA / CERRADA;61000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,648587963-conalco_bombacho_S;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;68000;0;0;68000;68000;0;;;;;PAGADA / CERRADA;68000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6565162037-conalco_bombacho_XL;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;69000;0;0;69000;69000;0;;;;;PAGADA / CERRADA;69000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6566087963-gimnasio vallegrande_bombacho dama_14;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;56000;0;56000;56000;0;;;;;PAGADA / CERRADA;0;56000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6612037037-conalco_guayabera_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6612152778-conalco_bermuda_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;46000;0;0;46000;46000;0;;;;;PAGADA / CERRADA;46000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,668599537-conalco_blusa_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6686111111-conalco_bombacho_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6711342593-conalco_bombacho_L;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;69000;0;0;69000;69000;0;;;;;PAGADA / CERRADA;69000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6747569444-conalco_guayabera_6;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;53000;0;53000;53000;0;;;;;PAGADA / CERRADA;0;53000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6747685185-conalco_bermuda_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;46000;0;46000;46000;0;;;;;PAGADA / CERRADA;0;46000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6747800926-conalco_medias hombre_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;13000;0;13000;13000;0;;;;;PAGADA / CERRADA;0;13000;0;0;NO;;C;16/03/2026
NA FACTURA-46097,6819675926-conalco_pantalon_10;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;76000;76000;76000;0;;;;;PAGADA / CERRADA;0;0;76000;0;NO;;C;16/03/2026
NA FACTURA-46097,7035648148-gimnasio vallegrande_camiseta de fisica externa_14;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;51000;0;0;51000;51000;0;;;;;PAGADA / CERRADA;51000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,7035763889-gimnasio vallegrande_bombacho hombre_12;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,7106597222-Pantalones Azules_lino fino_34;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;106000;106000;106000;0;;;;;PAGADA / CERRADA;0;0;106000;0;NO;;C;16/03/2026
NA FACTURA-46097,7106712963-colsafa_camiseta fisica_L;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;73000;73000;73000;0;;;;;PAGADA / CERRADA;0;0;73000;0;NO;;C;16/03/2026
NA FACTURA-46097,7216435185-conalco_pantalon_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;70000;0;0;70000;70000;0;;;;;PAGADA / CERRADA;70000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,7216550926-conalco_guayabera_8;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,7270138889-conalco_medias hombre_4;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;13000;0;0;13000;13000;0;;;;;PAGADA / CERRADA;13000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,7312847222-nuestra señora del carmen_camiseta fisica_16;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;52000;0;0;52000;52000;0;;;;;PAGADA / CERRADA;52000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,744525463-la inmaculada_camiseta fisica_12;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;16/03/2026
NA FACTURA-46097,745462963-colsafa_camiseta fisica_14;lunes, 16 de marzo de 2026;16;3;2026;NA;NA;;0;0;62000;62000;62000;0;;;;;PAGADA / CERRADA;0;0;62000;0;NO;;C;16/03/2026
NA FACTURA-46098,3485185185-colsafa_guayabera_XL;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;0;63000;0;63000;63000;0;;;;;PAGADA / CERRADA;0;63000;0;0;NO;;C;17/03/2026
NA FACTURA-46098,3616550926-gimnasio vallegrande_camiseta de fisica interna_10;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;0;0;48000;48000;48000;0;;;;;PAGADA / CERRADA;0;0;48000;0;NO;;C;17/03/2026
NA FACTURA-46098,3616666667-gimnasio vallegrande_pantaloneta_8;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;0;0;41000;41000;41000;0;;;;;PAGADA / CERRADA;0;0;41000;0;NO;;C;17/03/2026
NA FACTURA-46098,3619212963-Domicilios_A_NA;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;0;0;6000;6000;6000;0;;;;;PAGADA / CERRADA;0;0;6000;0;NO;;C;17/03/2026
NA FACTURA-46098,4491550926-conalco_guayabera_6;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;C;17/03/2026
NA FACTURA-46098,4491666667-conalco_pantalon_8;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;70000;0;0;70000;70000;0;;;;;PAGADA / CERRADA;70000;0;0;0;NO;;C;17/03/2026
NA FACTURA-46098,4712847222-conalco_bombacho_10;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;61000;0;0;61000;61000;0;;;;;PAGADA / CERRADA;61000;0;0;0;NO;;C;17/03/2026
NA FACTURA-46098,5123611111-la inmaculada_camiseta fisica_12;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;41000;0;0;41000;41000;0;;;;;PAGADA / CERRADA;41000;0;0;0;NO;;C;17/03/2026
NA FACTURA-46098,5123726852-la inmaculada_bombacho_16;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;C;17/03/2026
NA FACTURA-46098,5542939815-hogar_bombacho fisica_4;martes, 17 de marzo de 2026;17;3;2026;NA;NA;;0;0;43000;43000;43000;0;;;;;PAGADA / CERRADA;0;0;43000;0;NO;;C;17/03/2026
